timestamp,matrix_size,sparsity,num_mults,threads,repeats,n_ok,n_fail,rc_last,csr_build_serial_s_mean,csr_build_serial_s_std,csr_build_parallel_s_mean,csr_build_parallel_s_std,dense_mult_serial_s_mean,dense_mult_serial_s_std,dense_mult_parallel_s_mean,dense_mult_parallel_s_std,csr_mult_serial_s_mean,csr_mult_serial_s_std,csr_mult_parallel_s_mean,csr_mult_parallel_s_std,csr_build_speedup,dense_speedup,csr_speedup,ratio_dense_over_csr_serial,ratio_dense_over_csr_parallel
2026-01-16T00:38:03,1000,0.0,10,4,3,3,0,0,0.007342333333333333,0.00039851265140937914,0.004474333333333333,5.065899064660998e-05,0.005644333333333334,2.3007245235649877e-05,0.0016853333333333332,5.221430199986722e-05,0.008403333333333334,1.501110699893026e-05,0.003455666666666667,5.6871199506721586e-05,1.6409893466438203,3.349090189873418,2.4317546059612227,0.6716779055930187,0.4877013600848846
2026-01-16T00:38:03,1000,0.0,10,8,3,3,0,0,0.012983666666666666,0.005538548756969945,0.007625,0.00257066353302022,0.008164333333333334,0.002897902747390487,0.003473,0.001859216770578407,0.011181333333333333,0.003996844296858877,0.004821333333333334,0.0008064144922639558,1.702775956284153,2.350801420481812,2.3191371681415927,0.7301752921535895,0.7203401548672566
2026-01-16T00:38:03,1000,0.0,20,1,3,3,0,0,0.006974666666666666,0.00014407058455261906,0.013666666666666667,0.00033931155791297923,0.010499,0.0003902652943831917,0.012087333333333334,4.2099089459670735e-05,0.015736333333333335,0.00014007973919640551,0.016005000000000002,0.00013509996299037217,0.5103414634146342,0.868595223650102,0.9832135790898677,0.667182105107077,0.7552223263563469
2026-01-16T00:38:04,1000,0.0,20,2,3,3,0,0,0.006925,0.00017586358349584486,0.007418333333333332,5.006329327294924e-05,0.010673000000000002,0.00013471451295239087,0.006280666666666667,3.580968211717819e-05,0.016157666666666667,4.104063027456241e-05,0.008659,1.833030277982314e-05,0.9334980903167829,1.699341895764781,1.8659968433614351,0.6605532977121285,0.7253339492628095
2026-01-16T00:38:04,1000,0.0,20,4,3,3,0,0,0.007141666666666667,1.3576941236277612e-05,0.004446333333333333,9.291573243177481e-06,0.011088,3.122498999199169e-05,0.0032793333333333333,1.3650396819629017e-05,0.016542333333333336,5.250079364479359e-05,0.006568666666666667,7.378572581016822e-05,1.6061923682434964,3.381175035576337,2.5183700395818533,0.6702802909706409,0.49923881051456404
2026-01-16T00:38:04,1000,0.0,20,8,3,3,0,0,0.007248333333333333,0.00015051356528012155,0.005582666666666666,0.00038659065344797615,0.011352333333333334,0.00022565755766943343,0.004964,0.0002997215374309963,0.016684,0.00047436167636098086,0.008274333333333333,0.0002993949454037812,1.2983639837592549,2.286932581251679,2.016355799057326,0.6804323503556301,0.5999274866051645
2026-01-16T00:38:04,1000,0.25,1,1,3,3,0,0,0.0065650000000000005,0.00035510421005670973,0.012064333333333331,0.00029353932161353414,0.0006023333333333333,3.52751092604025e-05,0.0006610000000000001,1.7320508075689195e-06,0.0006356666666666666,1.5275252316519248e-06,0.0006083333333333332,3.356088993655162e-05,0.5441659989500733,0.9112455874936962,1.0449315068493152,0.9475616151022548,1.0865753424657538
2026-01-16T00:38:04,1000,0.25,1,2,3,3,0,0,0.006497333333333333,5.672154205708185e-05,0.006527000000000001,4.611941023040088e-05,0.0005926666666666667,1.1547005383792795e-06,0.00034866666666666667,5.773502691896398e-07,0.00064,4.358898943540655e-06,0.000359,4.340506882842141e-05,0.9954547775905213,1.6998087954110899,1.7827298050139277,0.9260416666666667,0.9712163416898792
2026-01-16T00:38:04,1000,0.25,1,4,3,3,0,0,0.006805666666666667,2.2007574453658634e-05,0.003921666666666667,3.955165398985653e-05,0.0006243333333333334,4.932882862316243e-06,0.00020399999999999997,9.999999999999972e-07,0.00066,2.0000000000000486e-06,0.0002936666666666667,7.5055534994651276e-06,1.735401614959626,3.06045751633987,2.2474460839954595,0.9459595959595961,0.6946651532349601
2026-01-16T00:38:04,1000,0.25,1,8,3,3,0,0,0.006613666666666666,0.0001421489828782935,0.004850666666666667,0.0009219416105878575,0.0006059999999999999,2.3388031127053006e-05,0.000522,7.374957626996918e-05,0.0007343333333333334,0.00011850879010998864,0.0005456666666666666,9.27703257153565e-05,1.3634551951621767,1.1609195402298849,1.3457544288332317,0.8252383113935541,0.9566279780085523
2026-01-16T00:38:05,1000,0.25,5,1,3,3,0,0,0.006486666666666666,0.00024207712269715508,0.011970666666666666,4.219399641339206e-05,0.002788,3.659234892706404e-05,0.0030456666666666666,3.617089069035109e-05,0.002954333333333333,3.774034092762454e-05,0.0027780000000000005,4.358898943540685e-05,0.5418801514813989,0.91539892743789,1.0634749220062392,0.9436985219451653,1.0963522918166544
2026-01-16T00:38:05,1000,0.25,5,2,3,3,0,0,0.006553000000000001,4.677606225410594e-05,0.006546666666666667,9.451631252505156e-06,0.0028406666666666667,3.055050463304062e-06,0.0015453333333333332,3.51188458428428e-06,0.0030646666666666665,4.041451884327416e-06,0.0014646666666666669,1.850225211517052e-05,1.0009674134419553,1.8382226056945643,2.09239872553482,0.926908853600174,1.0550751024123803
2026-01-16T00:38:05,1000,0.25,5,4,3,3,0,0,0.0067803333333333335,1.803699901129179e-05,0.003931,3.567912554982276e-05,0.0029393333333333333,2.107921567168308e-05,0.0008556666666666666,3.837099599089566e-05,0.0031190000000000002,1.1357816691600413e-05,0.0009773333333333333,1.960442127004347e-05,1.7248367675739849,3.4351382937280874,3.1913369713506143,0.9423960671155284,0.8755115961800818
2026-01-16T00:38:05,1000,0.25,5,8,3,3,0,0,0.006648,0.00020908610666421585,0.004921,0.00032359388127713417,0.002914,6.999999999999938e-06,0.0013686666666666667,9.434157796715792e-05,0.0030673333333333334,7.736493607140987e-05,0.0017013333333333333,0.00011793783673331193,1.3509449298922984,2.129079396005845,1.8028996865203761,0.9500108672027819,0.8044670846394985
2026-01-16T00:38:05,1000,0.25,10,1,3,3,0,0,0.006359666666666667,0.00010027129865187434,0.011863,2.2113344387495463e-05,0.005229333333333333,2.8867513459485118e-06,0.006077666666666666,2.5890796305508343e-05,0.0057740000000000005,1.8734993995195043e-05,0.005532,4.493328387732201e-05,0.5360926128860042,0.8604179235452203,1.0437454808387565,0.9056690913289458,1.0986382260785732
2026-01-16T00:38:05,1000,0.25,10,2,3,3,0,0,0.006494,5.729746940310698e-05,0.00656,1.743559577416272e-05,0.005418,3.42198772645373e-05,0.003106333333333333,2.4110855093366758e-05,0.005922,2.2912878474779116e-05,0.002909333333333333,5.614564393907454e-05,0.9899390243902438,1.7441785599313233,2.035517873510541,0.9148936170212766,1.067713107241063
2026-01-16T00:38:05,1000,0.25,10,4,3,3,0,0,0.006783666666666667,9.609023536933001e-06,0.003897666666666667,2.5324559884296857e-05,0.0056700000000000006,2.2271057451320394e-05,0.001662,2.9999999999999645e-06,0.006138666666666667,2.516611478423567e-05,0.0018989999999999999,1.2999999999999974e-05,1.7404430000855213,3.411552346570397,3.232578550114096,0.9236533449174631,0.8751974723538706
2026-01-16T00:38:05,1000,0.25,10,8,3,3,0,0,0.006618333333333333,0.00020991506218786055,0.004379,0.000668078588191539,0.005609333333333333,0.00010473458518241873,0.002731666666666667,0.0003079355993277382,0.00602,0.00014646159906268937,0.0026976666666666664,0.00023764329010795426,1.511380071553627,2.0534472239170225,2.2315581366613126,0.931782945736434,1.0126034844927718
2026-01-16T00:38:06,1000,0.25,20,1,3,3,0,0,0.006412,0.00024269322199023182,0.012103666666666665,0.00016685722439658786,0.010407999999999999,0.00010221056696839102,0.012128666666666668,5.580621231846235e-05,0.011429333333333333,3.8798625405204055e-05,0.010938666666666666,9.732591295915593e-05,0.5297568230012945,0.8581322486670696,1.044856167723062,0.9106392907139523,1.1087883959044371
2026-01-16T00:38:06,1000,0.25,20,2,3,3,0,0,0.006561,0.00012957237359869576,0.006579000000000001,0.00010750348831549579,0.010785999999999999,0.00022387273170263513,0.006202,5.9194594347795266e-05,0.011688333333333334,5.39475053485635e-05,0.005856,9.29731143933556e-05,0.9972640218878248,1.7391164140599804,1.9959585610200363,0.9228005133323826,1.0590846994535519
2026-01-16T00:38:06,1000,0.25,20,4,3,3,0,0,0.007742333333333334,0.0016694551007239854,0.004111333333333334,0.00022907276864204824,0.011154333333333334,4.923751956926121e-05,0.003292,8.18535277187245e-06,0.012078,6.495382975622028e-05,0.003716,4.881598098983568e-05,1.883168477379601,3.3883151073309037,3.2502691065662,0.923524866147817,0.8858988159311086
2026-01-16T00:38:06,1000,0.25,20,8,3,3,0,0,0.006743333333333333,7.767453465154222e-06,0.004706666666666667,0.0004860723540105249,0.011087666666666668,9.865765724631811e-06,0.004524666666666667,5.7073052602198355e-05,0.012156333333333333,0.00012725695789752813,0.005581666666666666,0.0005851677822072344,1.4327195467422094,2.45049359068808,2.1779038518960885,0.9120897200361952,0.8106300388175577
2026-01-16T00:38:06,1000,0.5,1,1,3,3,0,0,0.006584,0.00026953849446785885,0.010676,0.00023804831442377413,0.0005926666666666667,1.6772994167212165e-05,0.0006896666666666667,5.315386470740706e-05,0.00042833333333333335,2.3094010767584968e-06,0.000391,4.1677331968349403e-05,0.6167103784188834,0.8593523441275979,1.0954816709292412,1.383657587548638,1.76385336743393
2026-01-16T00:38:06,1000,0.5,1,2,3,3,0,0,0.006693,4.517742799230616e-05,0.005681666666666667,4.041451884327452e-06,0.0006173333333333333,4.387862045841156e-05,0.00034533333333333334,2.0816659994661315e-06,0.000436,4.000000000000016e-06,0.00021666666666666666,3.214550253664325e-06,1.1779994133176883,1.7876447876447876,2.0123076923076924,1.4159021406727827,1.593846153846154
2026-01-16T00:38:06,1000,0.5,1,4,3,3,0,0,0.006969,4.714870093650524e-05,0.0034260000000000002,2.3895606290697135e-05,0.0006266666666666665,3.2145502536643347e-06,0.00019733333333333332,5.773502691896242e-07,0.00044866666666666666,2.0816659994661315e-06,0.000173,5.196152422706618e-06,2.0341506129597198,3.175675675675675,2.5934489402697496,1.3967310549777114,1.140655105973025
2026-01-16T00:38:06,1000,0.5,1,8,3,3,0,0,0.0065963333333333325,5.8534889880594525e-05,0.004247999999999999,0.0002009577069932874,0.0006166666666666667,1.1930353445448859e-05,0.000394,9.223882046080165e-05,0.0004586666666666667,1.0692676621563637e-05,0.0004786666666666667,7.018784320189168e-05,1.5528091650973008,1.565143824027073,0.958217270194986,1.3444767441860466,0.8231197771587743
2026-01-16T00:38:07,1000,0.5,5,1,3,3,0,0,0.0066419999999999995,0.000155199871133967,0.010790333333333332,9.552137631615976e-05,0.002737,5.026927491022715e-05,0.003016333333333333,4.318950489798789e-05,0.0019143333333333332,4.266536456346445e-05,0.0016946666666666666,2.112660250332114e-05,0.6155509561026845,0.9073930821085203,1.129622344610543,1.4297405537175691,1.779897718332022
2026-01-16T00:38:07,1000,0.5,5,2,3,3,0,0,0.0067993333333333334,0.00030770169536961157,0.005864,0.0001933313218286162,0.002872,0.00012701181047445953,0.0016223333333333333,6.404946005497103e-05,0.0019953333333333333,8.612394169644885e-05,0.000893,3.351119216023208e-05,1.1595043201455206,1.770289706184508,2.2344158268010452,1.4393585031740728,1.8167226577081
2026-01-16T00:38:07,1000,0.5,5,4,3,3,0,0,0.006945666666666667,1.3576941236277334e-05,0.003408,5.370288632839009e-05,0.0029200000000000003,1.4730919862656202e-05,0.0008363333333333334,1.5275252316519248e-06,0.002,7.000000000000031e-06,0.0004913333333333333,1.4011899704655817e-05,2.038047730829421,3.4914308489438026,4.07055630936228,1.4600000000000002,1.7021709633649933
2026-01-16T00:38:07,1000,0.5,5,8,3,3,0,0,0.008743666666666667,0.0027542495045535247,0.0048066666666666666,0.0005100003267972807,0.0031,0.0002719503631179778,0.0014123333333333334,0.00017168964247540772,0.002067,5.483611948342064e-05,0.001152,0.0001489395850672346,1.8190707350901527,2.194949256549445,1.794270833333333,1.4997581035316885,1.2259837962962963
2026-01-16T00:38:07,1000,0.5,10,1,3,3,0,0,0.006599,0.00016272983746074362,0.010755,0.00020929166251907843,0.0052766666666666665,5.02924779001129e-05,0.006037333333333333,2.494660965609041e-05,0.003650333333333333,3.6363901514184725e-05,0.003401,4.326661530556778e-05,0.613575081357508,0.874006183745583,1.0733117710477311,1.4455300885763858,1.7751641674017444
2026-01-16T00:38:07,1000,0.5,10,2,3,3,0,0,0.0066296666666666665,4.393555887129853e-05,0.005774666666666667,6.636515149785566e-05,0.005399,9.53939201416945e-06,0.0031596666666666665,2.5890796305508506e-05,0.0037176666666666664,5.272886622461501e-05,0.0017473333333333334,2.3028967265887853e-05,1.1480604941122143,1.7087245490030596,2.1276230446394506,1.4522549986550706,1.8082792827165204
2026-01-16T00:38:07,1000,0.5,10,4,3,3,0,0,0.006947666666666667,1.9756855350316646e-05,0.003434333333333333,6.448514040717703e-05,0.005672666666666666,4.705670338361316e-05,0.0016536666666666668,3.7859388972001886e-06,0.0038603333333333332,6.469415223444342e-05,0.0009716666666666667,9.451631252505202e-06,2.0230030088323794,3.4303567829066717,3.9728987993138936,1.4694758656419997,1.7018867924528303
2026-01-16T00:38:07,1000,0.5,10,8,3,3,0,0,0.006792333333333333,0.00023501560231893812,0.004143666666666666,0.0006334487614111606,0.005615666666666667,9.843441132720468e-05,0.0025903333333333334,0.00013213755459116582,0.0038586666666666665,2.0550750189064584e-05,0.0014283333333333335,0.00012067449330050386,1.639208430536562,2.167932055076567,2.7015169194865805,1.4553386316516934,1.8135355892648772
2026-01-16T00:38:07,1000,0.5,20,1,3,3,0,0,0.006487,4.2579337712087414e-05,0.010659666666666666,2.9905406423142505e-05,0.010340333333333333,9.340413980832564e-05,0.012094666666666665,0.00016264173306176146,0.006953666666666666,0.0001232652965490831,0.006665,3.064310689208941e-05,0.6085556146220957,0.8549498401499285,1.0433108277069267,1.4870332198839942,1.8146536634158537
2026-01-16T00:38:08,1000,0.5,20,2,3,3,0,0,0.006651666666666667,3.7647487742654886e-05,0.005730333333333334,3.181718613160736e-05,0.010653999999999999,2.9512709126747273e-05,0.006254,2.8160255680657213e-05,0.007251999999999999,0.00013084723917607122,0.0035423333333333335,8.750047618918057e-05,1.1607818044325517,1.7035497281739684,2.047238166933283,1.4691119691119692,1.765502964147925
2026-01-16T00:38:08,1000,0.5,20,4,3,3,0,0,0.0069823333333333334,4.418521623046914e-05,0.003467,4.386342439892248e-05,0.011226666666666668,0.00010008163334664991,0.003309,4.331281565541542e-05,0.0075056666666666666,6.995951210045232e-05,0.001923,2.2715633383201073e-05,2.013940967214691,3.3927672005641187,3.9031027907782976,1.4957587600479638,1.7207488299531981
2026-01-16T00:38:08,1000,0.5,20,8,3,3,0,0,0.006745000000000001,0.00021401168192414157,0.004522666666666667,0.00040076468573632234,0.011041666666666667,0.00013470461511519717,0.004973,0.0004841941759253201,0.0074793333333333335,7.47685317050787e-05,0.0030626666666666667,0.00017672671935316781,1.4913767688679247,2.2203230779542866,2.442098389203309,1.4762902219449148,1.6237483674357858
2026-01-16T00:38:08,1000,0.75,1,1,3,3,0,0,0.005252,0.0020008600650720182,0.006938333333333334,0.0014033076403031995,0.0006306666666666666,6.261256529909419e-05,0.000715,7.641334961902927e-05,0.0002523333333333333,2.5540817005987375e-05,0.00017666666666666666,1.9502136635080106e-05,0.7569541196252701,0.8820512820512819,1.4283018867924526,2.4993394980184944,4.047169811320755
2026-01-16T00:38:08,1000,0.75,1,2,3,3,0,0,0.004326666666666667,0.00016870783423816857,0.0033849999999999996,9.971459271340374e-05,0.0006093333333333334,2.7537852736430487e-05,0.0003793333333333333,3.669241520169168e-05,0.000233,7.937253933193775e-06,9.366666666666666e-05,3.7859388972001797e-06,1.2781880846873463,1.6063268892794378,2.4875444839857654,2.61516452074392,4.049822064056939
2026-01-16T00:38:08,1000,0.75,1,4,3,3,0,0,0.0043430000000000005,7.566372975210747e-05,0.001989,3.407345007480149e-05,0.0006263333333333333,4.041451884327363e-06,0.000204,9.999999999999972e-07,0.00023400000000000002,1.7320508075688725e-06,5.8e-05,9.999999999999972e-07,2.18350930115636,3.070261437908497,4.03448275862069,2.6766381766381766,3.5172413793103448
2026-01-16T00:38:08,1000,0.75,1,8,3,3,0,0,0.004203666666666667,7.681362726322304e-05,0.0024779999999999997,0.00015379531852432947,0.0006183333333333334,1.184623709594455e-05,0.000371,0.00011629703349613008,0.00025666666666666665,2.318045153428494e-05,0.00020933333333333332,8.483120495037973e-05,1.6963949421576545,1.6666666666666667,1.2261146496815287,2.409090909090909,1.7722929936305736
2026-01-16T00:38:08,1000,0.75,5,1,3,3,0,0,0.0041003333333333334,0.00012471701300678013,0.006145333333333333,0.00023107646642038938,0.0026999999999999997,4.467661580737721e-05,0.0030296666666666666,1.778576209593887e-05,0.0008733333333333333,5.1316014394468895e-06,0.0007869999999999999,4.503332099679084e-05,0.6672271642438707,0.8911871493013532,1.109699279966116,3.091603053435114,3.8496399830580263
2026-01-16T00:38:08,1000,0.75,5,2,3,3,0,0,0.004202666666666666,7.215492591177191e-05,0.003287333333333333,5.918051481132397e-05,0.002844333333333333,9.074322747915323e-05,0.0015890000000000001,4.084115571332424e-05,0.000896,1.7320508075689193e-06,0.000423,2.861817604250839e-05,1.278442506590955,1.7900146842878115,2.1182033096926713,3.174479166666666,3.7565011820330976
2026-01-16T00:38:08,1000,0.75,5,4,3,3,0,0,0.004319333333333333,3.690979996333411e-05,0.0020440000000000002,2.1931712199461333e-05,0.002923,9.539392014169472e-06,0.0008313333333333332,1.154700538379217e-06,0.0009536666666666666,1.1372481406154644e-05,0.000228,1.0000000000000108e-06,2.113176777560339,3.5160384923817163,4.182748538011695,3.065012233484796,3.646198830409356
2026-01-16T00:38:08,1000,0.75,5,8,3,3,0,0,0.004173333333333334,2.2007574453658634e-05,0.002441333333333333,1.5275252316519507e-05,0.002915666666666667,1.1547005383792546e-05,0.0011163333333333331,8.517237423797299e-05,0.0009503333333333334,7.571877794400363e-06,0.000661,9.914131328563286e-05,1.7094483888585474,2.6118244252015534,1.437720625315179,3.0680462995440196,1.6888552697932422
2026-01-16T00:38:09,1000,0.75,10,1,3,3,0,0,0.004152,0.00013155987230154952,0.006174333333333333,0.0001700156855508729,0.005378999999999999,9.689169211031469e-05,0.006266666666666667,0.00019869910249755346,0.0016743333333333334,3.87986254052039e-05,0.0015726666666666667,3.262412195497893e-05,0.6724612643740215,0.8583510638297871,1.0646460364561257,3.2126219390802304,3.984739296311997
2026-01-16T00:38:09,1000,0.75,10,2,3,3,0,0,0.004169333333333333,9.017945072650043e-05,0.003258333333333333,5.6447615833915645e-05,0.0054266666666666664,4.4410959608336915e-05,0.003127,2.6851443164195124e-05,0.0017366666666666667,3.444318994131253e-05,0.000803,2.0000000000000486e-06,1.2795907928388748,1.7354226628291227,2.162723121627231,3.1247600767754315,3.8941469489414695
2026-01-16T00:38:09,1000,0.75,10,4,3,3,0,0,0.004312,5.05865594797671e-05,0.0019556666666666668,4.377594468807414e-05,0.0056233333333333335,6.429100507328501e-06,0.001652,1.11355287256601e-05,0.0017940000000000002,1.374772708486757e-05,0.0004493333333333333,3.5118845842842496e-06,2.2048747230271006,3.403954802259887,3.992581602373888,3.134522482348569,3.676557863501484
2026-01-16T00:38:09,1000,0.75,10,8,3,3,0,0,0.006972333333333333,0.00052047798544543,0.003826666666666667,0.0011133235528512512,0.008198666666666667,0.001702417790477218,0.003261,0.0010272102997925983,0.002383,0.0005572683375179322,0.000902,0.0003327626781957376,1.822038327526132,2.514157211489318,2.641906873614191,3.440481186179885,3.61529933481153
2026-01-16T00:38:09,1000,0.75,20,1,3,3,0,0,0.004829,0.0014316239031253984,0.006568666666666667,0.0010327072834706518,0.010568,0.00024755605425842416,0.012098999999999999,0.0001613970259949052,0.0032456666666666662,2.2744962812309376e-05,0.0030623333333333336,1.7214335111567136e-05,0.7351568050339997,0.8734606165798827,1.0598672036573418,3.256033685940228,3.950908893000979
2026-01-16T00:38:09,1000,0.75,20,2,3,3,0,0,0.004246333333333334,0.00023847920943623847,0.003294,7.104224095564545e-05,0.010613,8.227393268830673e-05,0.006288333333333333,4.303874223688848e-05,0.0033599999999999997,1.7320508075688568e-06,0.0017093333333333333,0.0001425529141523712,1.2891115158874722,1.6877285979326795,1.9656786271450857,3.1586309523809524,3.6788221528861156
2026-01-16T00:38:09,1000,0.75,20,4,3,3,0,0,0.004352000000000001,8.335466393669883e-05,0.0019850000000000002,7.969943538068503e-05,0.011181333333333333,6.006940430313379e-05,0.0033240000000000006,2.858321185591294e-05,0.0034953333333333334,1.2423096769056047e-05,0.0008893333333333334,1.2583057392117893e-05,2.192443324937028,3.363818692338547,3.930284857571214,3.1989319092122828,3.737631184407796
2026-01-16T00:38:09,1000,0.75,20,8,3,3,0,0,0.004318666666666666,0.00011054561652699442,0.0027229999999999997,0.0004263672126231095,0.011054,0.00012732635233917683,0.005404,0.00044050425650610936,0.0034333333333333334,0.0001070015576210613,0.0019733333333333334,0.0004773325186212787,1.5859958379238583,2.045521835677276,1.7398648648648647,3.2196116504854366,2.7385135135135132
2026-01-16T00:38:09,1000,0.9,1,1,3,3,0,0,0.002296,0.0001050761628534274,0.0030263333333333336,0.00014702494119479652,0.000631,4.7947888378947405e-05,0.0006586666666666668,1.934769581457524e-05,9.166666666666667e-05,3.7859388972001844e-06,6.966666666666666e-05,1.1547005383792562e-06,0.7586738627602158,0.957995951417004,1.3157894736842106,6.883636363636364,9.454545454545457
2026-01-16T00:38:09,1000,0.9,1,2,3,3,0,0,0.0022173333333333333,2.6689573494781352e-05,0.001662,3.124099870362668e-05,0.0005873333333333334,1.5275252316519364e-06,0.000335,1.7320508075688566e-06,9.1e-05,0.0,4.0333333333333336e-05,5.773502691896242e-07,1.3341355796229442,1.7532338308457711,2.256198347107438,6.454212454212454,8.305785123966942
2026-01-16T00:38:09,1000,0.9,1,4,3,3,0,0,0.003224,0.001218542982417937,0.0012946666666666668,0.0003099311751556034,0.0007453333333333334,0.00018766281819618217,0.00022433333333333333,5.7873425104561896e-05,0.00011133333333333333,2.657693235370353e-05,3.766666666666667e-05,1.3316656236958787e-05,2.4902162718846546,3.3224368499257064,2.9557522123893802,6.694610778443114,5.95575221238938
2026-01-16T00:38:10,1000,0.9,1,8,3,3,0,0,0.002308,3.26036807738022e-05,0.001947,0.000353297325209235,0.0006273333333333334,2.3094010767584968e-06,0.00031233333333333335,0.00010885923632532674,0.00010166666666666667,7.505553499465138e-06,0.00018833333333333332,8.459511412211307e-05,1.1854134565998975,2.008537886872999,0.5398230088495576,6.170491803278689,1.658407079646018
2026-01-16T00:38:10,1000,0.9,5,1,3,3,0,0,0.0021986666666666665,0.00011029203658167406,0.003026666666666667,0.00011547005383792521,0.0027703333333333334,0.00010002166431995294,0.0030153333333333334,4.643633634701749e-05,0.000355,2.6457513110645937e-06,0.00036,5.196152422706633e-05,0.7264317180616738,0.9187486181737785,0.986111111111111,7.803755868544601,8.375925925925925
2026-01-16T00:38:10,1000,0.9,5,2,3,3,0,0,0.0022426666666666667,2.5929391302792447e-05,0.0015973333333333332,3.8888730158406235e-05,0.002783666666666667,2.4378952670968523e-05,0.0015633333333333332,3.4385074281340976e-05,0.00038300000000000004,3.2078029864690894e-05,0.00017900000000000001,1.0000000000000108e-06,1.4040066777963274,1.7805970149253734,2.1396648044692737,7.268059181897302,8.733705772811916
